id,plan_name,iso3,year,sector_id,sector,metric_name,metric_id,value,category_id,category_name,description,source,food_insecure
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,PRO,Protection,Affected,affected,,Total,Total,"Housing, Land and Property",HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,PRO,Protection,In Need,inNeed,5020325,Total,Total,"Housing, Land and Property",HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,PRO,Protection,Targeted,target,3e+05,Total,Total,"Housing, Land and Property",HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,PRO,Protection,Affected,affected,,Total,Total,Child Protection,HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,PRO,Protection,In Need,inNeed,4787315,Total,Total,Child Protection,HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,PRO,Protection,Targeted,target,1320000,Total,Total,Child Protection,HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,SHE,Emergency Shelter and NFI,Affected,affected,,Total,Total,Emergency Shelter and NFI caseload,HRP,
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,SHE,Emergency Shelter and NFI,In Need,inNeed,6878203,Total,Total,Emergency Shelter and NFI caseload,HRP,
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,SHE,Emergency Shelter and NFI,Targeted,target,1300000,Total,Total,Emergency Shelter and NFI caseload,HRP,
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,WAS,"Water, Sanitation and Hygiene",Affected,affected,,Total,Total,"Water, Sanitation and Hygiene Caseload",HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,WAS,"Water, Sanitation and Hygiene",In Need,inNeed,8772324,Total,Total,"Water, Sanitation and Hygiene Caseload",HRP,FALSE
1031,Afghanistan Humanitarian Response Plan 2021,AFG,2021,WAS,"Water, Sanitation and Hygiene",Targeted,target,3598229,Total,Total,"Water, Sanitation and Hygiene Caseload",HRP,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,0,Total,Population,totalPopulation,47180433.2,Total,Total,Final Plan Caseload,HRP,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,0,Total,Affected,affected,,Total,Total,Final Plan Caseload,HRP,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,0,Total,In Need,inNeed,13446500.53,Total,Total,Final Plan Caseload,HRP,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,0,Total,Targeted,target,8900000,Total,Total,Final Plan Caseload,HRP,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,0,Total,Expected Reach,expectedReach,7400000,Total,Total,Final Plan Caseload,HRP,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,NUT,Nutrition,In Need,inNeed,3922067,Total,Total,NUT,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,NUT,Nutrition,Targeted,target,1760452,Total,Total,NUT,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,HEA,Health,In Need,inNeed,8103082,Total,Total,HEA,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,HEA,Health,Targeted,target,5651225,Total,Total,HEA,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,EDU,Education,In Need,inNeed,2678558,Total,Total,EDU,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,EDU,Education,Targeted,target,2192383,Total,Total,EDU,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,FSC,Food Security and Livelihoods,In Need,inNeed,7139718.2,Total,Total,FSL,HNO2021,TRUE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,FSC,Food Security and Livelihoods,Targeted,target,6288166.038,Total,Total,FSL,HNO2021,TRUE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,CSS,Common Services,In Need,inNeed,868488,Total,Total,"",,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,CSS,Common Services,Targeted,target,866394,Total,Total,"",,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,TEL|LOG,Logistics and Emergency Telecommunications,In Need,inNeed,,Total,Total,"",,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,TEL|LOG,Logistics and Emergency Telecommunications,Targeted,target,,Total,Total,"",,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,In Need,inNeed,2287484,Total,Total,GBV,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,Targeted,target,890304,Total,Total,GBV,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,In Need,inNeed,2560788,Total,Total,Child Protection,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,Targeted,target,1791784,Total,Total,Child Protection,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,In Need,inNeed,2514680,Total,Total,General Protection,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,Targeted,target,2268181,Total,Total,General Protection,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,In Need,inNeed,2696649,Total,Total,Mine Action,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,PRO,Protection,Targeted,target,458430,Total,Total,Mine Action,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,WSH,"Water, Sanitation and Hygiene",In Need,inNeed,7955818,Total,Total,WASH,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,WSH,"Water, Sanitation and Hygiene",Targeted,target,4760810,Total,Total,WASH,HNO2021,FALSE
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,SHL,Emergency Shelter and Non-Food Items,In Need,inNeed,1974044,Total,Total,Emergency Shelter and Non-Food Items,HNO2021,
1014,Sudan Humanitarian Response Plan 2021,SDN,2021,SHL,Emergency Shelter and Non-Food Items,Targeted,target,850569,Total,Total,Emergency Shelter and Non-Food Items,HNO2021,
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,0,Total,Población Total,totalPopulation,28700000,Total,Total,Plan Caseload Estimate,GHO Estimates,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,0,Total,Personas Afectadas,affected,,Total,Total,Plan Caseload Estimate,GHO Estimates,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,0,Total,Personas con Necesidades,inNeed,7e+06,Total,Total,Plan Caseload Estimate,GHO Estimates,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,0,Total,Población Meta,target,4500000,Total,Total,Plan Caseload Estimate,GHO Estimates,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,0,Total,Alcance esperado,expectedReach,4e+06,Total,Total,Plan Caseload Estimate,GHO Estimates,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,PRO,Protección,Personas con Necesidades,inNeed,,Total,Total,AdR Protección General,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,PRO,Protección,Población Meta,target,8e+05,Total,Total,AdR Protección General,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,PRO,Protección,Personas con Necesidades,inNeed,,Total,Total,"AdR NNA - Ninos, ninas y adolescentes",HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,PRO,Protección,Población Meta,target,1100000,Total,Total,"AdR NNA - Ninos, ninas y adolescentes",HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,PRO,Protección,Personas con Necesidades,inNeed,,Total,Total,AdR VbG - Violencia basada en Género,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,PRO,Protección,Población Meta,target,5e+05,Total,Total,AdR VbG - Violencia basada en Género,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,FSC,Seguridad alimentaria,Personas con Necesidades,inNeed,,Total,Total,Personas,HNO/HRP 2021,TRUE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,FSC,Seguridad alimentaria,Población Meta,target,7e+05,Total,Total,Personas,HNO/HRP 2021,TRUE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,WSH,"Agua, saneamiento e higiene",Personas con Necesidades,inNeed,,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,WSH,"Agua, saneamiento e higiene",Población Meta,target,4e+06,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,EDU,Educación,Personas con Necesidades,inNeed,,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,EDU,Educación,Población Meta,target,1500000,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,NUT,Nutrición,Personas con Necesidades,inNeed,,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,NUT,Nutrición,Población Meta,target,9e+05,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,HEA,Salud,Personas con Necesidades,inNeed,,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,HEA,Salud,Población Meta,target,4400000,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,SHL,"Alojamiento, energía y enseres",Personas con Necesidades,inNeed,,Total,Total,Personas,HNO/HRP 2021,FALSE
1029,Venezuela Plan de Respuesta Humanitario 2021,VEN,2021,SHL,"Alojamiento, energía y enseres",Población Meta,target,1400000,Total,Total,Personas,HNO/HRP 2021,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,0,Total,Population,totalPopulation,12060167,Total,Total,Plan Caseload Final,Final,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,0,Total,Affected,affected,,Total,Total,Plan Caseload Final,Final,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,0,Total,In Need,inNeed,8310533,Total,Total,Plan Caseload Final,Final,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,0,Total,Targeted,target,6645700,Total,Total,Plan Caseload Final,Final,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,0,Total,Expected Reach,expectedReach,5700000,Total,Total,Plan Caseload Final,Final,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,NUT,Nutrition,In Need,inNeed,1896632,Total,Total,Nutrition Cluster Caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,NUT,Nutrition,Targeted,target,1250747,Total,Total,Nutrition Cluster Caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,In Need,inNeed,2701111,Total,Total,Child Protection,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,Targeted,target,8e+05,Total,Total,Child Protection,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,In Need,inNeed,2383378,Total,Total,General Protection,HNO,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,Targeted,target,848670,Total,Total,General Protection,HNO,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,In Need,inNeed,2047184,Total,Total,GBV,"HNO, GBV sub cluster",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,Targeted,target,916840,Total,Total,GBV,"HNO, GBV sub cluster",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,In Need,inNeed,4977613,Total,Total,Protection Cluster overall,"",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,Targeted,target,2575549,Total,Total,Protection Cluster overall,"",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,In Need,inNeed,1488689,Total,Total,"Housing, land and property (HLP)","HNO, FSNMS+",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,Targeted,target,608975,Total,Total,"Housing, land and property (HLP)","HNO, FSNMS+",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,In Need,inNeed,654831,Total,Total,Mine Action,"HNO, MASC",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,PRO,Protection,Targeted,target,208608,Total,Total,Mine Action,"HNO, MASC",FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,FSC,Food Security and Livelihoods,In Need,inNeed,7693363,Total,Total,FSLC target,FSLC,TRUE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,FSC,Food Security and Livelihoods,Targeted,target,5714650,Total,Total,FSLC target,FSLC,TRUE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,CCM,Camp Coordination and Camp Management,In Need,inNeed,1390566,Total,Total,CCCM Cluster Caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,CCM,Camp Coordination and Camp Management,Targeted,target,9e+05,Total,Total,CCCM Cluster Caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,WSH,"Water, Sanitation and Hygiene",In Need,inNeed,5903948,Total,Total,WASH caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,WSH,"Water, Sanitation and Hygiene",Targeted,target,3e+06,Total,Total,WASH caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,SHL,Shelter and Non-Food Items,In Need,inNeed,2438753,Total,Total,Emergency Shelter and NFI Caseload,,
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,SHL,Shelter and Non-Food Items,Targeted,target,1085000,Total,Total,Emergency Shelter and NFI Caseload,,
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,10,Refugee Response,In Need,inNeed,310000,Total,Total,Refugee Response caseload,UNHCR,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,10,Refugee Response,Targeted,target,350000,Total,Total,Refugee Response caseload,UNHCR,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,CSS,Coordination and Common Services,In Need,inNeed,305,Total,Total,Organizations supported under CCS,NGO Forum,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,CSS,Coordination and Common Services,Targeted,target,305,Total,Total,Organizations supported under CCS,NGO Forum,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,EDU,Education,In Need,inNeed,3390935,Total,Total,Caseload Education Cluster,HRP,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,EDU,Education,Targeted,target,805931,Total,Total,Caseload Education Cluster,HRP,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,LOG,Logistics,In Need,inNeed,320,Total,Total,# of organizations utilizing logistics and coordination services,Logistics,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,LOG,Logistics,Targeted,target,320,Total,Total,# of organizations utilizing logistics and coordination services,Logistics,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,HEA,Health,In Need,inNeed,5250938,Total,Total,Health caseload,,FALSE
1013,South Sudan Humanitarian Response Plan 2021,SSD,2021,HEA,Health,Targeted,target,2416667,Total,Total,Health caseload,,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,0,Total,Population,totalPopulation,4900000,Total,Total,Plan Caseload Final HRP,HRP,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,0,Total,Affectées,affected,,Total,Total,Plan Caseload Final HRP,HRP,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,0,Total,Dans le besoin,inNeed,2800000,Total,Total,Plan Caseload Final HRP,HRP,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,0,Total,Ciblées,target,1840000,Total,Total,Plan Caseload Final HRP,HRP,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,0,Total,Atteintes Attendues,expectedReach,1700000,Total,Total,Plan Caseload Final HRP,HRP,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,SHL,Abris/NFI/CCCM,Dans le besoin,inNeed,1100000,Total,Total,"",HRP,
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,SHL,Abris/NFI/CCCM,Ciblés,target,450000,Total,Total,"",HRP,
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,MS,Réponse aux réfugiés,Dans le besoin,inNeed,160000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,MS,Réponse aux réfugiés,Ciblés,target,160000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,WSH,"Eau, hygiène et assainissement",Dans le besoin,inNeed,2500000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,WSH,"Eau, hygiène et assainissement",Ciblés,target,1400000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Dans le besoin,inNeed,330000,Total,Total,"Logement, terre et biens",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Ciblés,target,99000,Total,Total,"Logement, terre et biens",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Dans le besoin,inNeed,1138000,Total,Total,Violence basée sur le genre VBG,HRP 2020,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Ciblés,target,758000,Total,Total,Violence basée sur le genre VBG,HRP 2020,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Dans le besoin,inNeed,919000,Total,Total,Protection de l'enfant,HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Ciblés,target,302750,Total,Total,Protection de l'enfant,HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Dans le besoin,inNeed,2500000,Total,Total,Protection globale,HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,PRO,Protection,Ciblés,target,1280000,Total,Total,Protection globale,HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,HEA,Santé,Dans le besoin,inNeed,2600000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,HEA,Santé,Ciblés,target,1100000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,EDU,Education,Dans le besoin,inNeed,1300000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,EDU,Education,Ciblés,target,840000,Total,Total,"",HRP 2021,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,FSC,Sécurité alimentaire,Dans le besoin,inNeed,2316000,Total,Total,"",,TRUE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,FSC,Sécurité alimentaire,Ciblés,target,1800000,Total,Total,"",,TRUE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,NUT,Nutrition,Dans le besoin,inNeed,1084000,Total,Total,"",,FALSE
1025,République Centrafricaine Plan de Réponse Humanitaire 2021,CAF,2021,NUT,Nutrition,Ciblés,target,870000,Total,Total,"",,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,0,Total,Population,totalPopulation,24200000,Total,Total,Plan Caseload,"NER HRP 2021, NER HNO 2021",FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,0,Total,Affectées,affected,,Total,Total,Plan Caseload,"NER HRP 2021, NER HNO 2021",FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,0,Total,Dans le besoin,inNeed,3821659,Total,Total,Plan Caseload,"NER HRP 2021, NER HNO 2021",FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,0,Total,Ciblées,target,2072941,Total,Total,Plan Caseload,"NER HRP 2021, NER HNO 2021",FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,0,Total,Atteintes Attendues,expectedReach,1700000,Total,Total,Plan Caseload,"NER HRP 2021, NER HNO 2021",FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,SHL,Abris/NFI,Dans le besoin,inNeed,862595,Total,Total,Abris/NFI,HNO - HRP 2021,
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,SHL,Abris/NFI,Ciblés,target,698826,Total,Total,Abris/NFI,HNO - HRP 2021,
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,EDU,Education,Dans le besoin,inNeed,555062,Total,Total,Education,HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,EDU,Education,Ciblés,target,252168,Total,Total,Education,HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,PRO,Protection,Dans le besoin,inNeed,1443703,Total,Total,Caseload Protection Generale,HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,PRO,Protection,Ciblés,target,950301,Total,Total,Caseload Protection Generale,HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,PRO,Protection,Dans le besoin,inNeed,678107,Total,Total,Caseload Protection de l'Enfant,HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,PRO,Protection,Ciblés,target,425647,Total,Total,Caseload Protection de l'Enfant,HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,PRO,Protection,Dans le besoin,inNeed,410012,Total,Total,Caseload Gender Based Violence,HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,PRO,Protection,Ciblés,target,269886,Total,Total,Caseload Gender Based Violence,HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,7,Réponse aux Réfugiés,Dans le besoin,inNeed,231000,Total,Total,Réponse aux Réfugiés,HNO-HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,7,Réponse aux Réfugiés,Ciblés,target,231000,Total,Total,Réponse aux Réfugiés,HNO-HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,HEA,Santé,Dans le besoin,inNeed,1392751,Total,Total,Santé,HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,HEA,Santé,Ciblés,target,1114203,Total,Total,Santé,HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,NUT,Nutrition,Dans le besoin,inNeed,2188617,Total,Total,Nutrition,HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,NUT,Nutrition,Ciblés,target,1266919,Total,Total,Nutrition,HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,FSC,Sécurité Alimentaire,Dans le besoin,inNeed,1982754,Total,Total,Sécurité Alimentaire,HNO - HRP 2021,TRUE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,FSC,Sécurité Alimentaire,Ciblés,target,1281197,Total,Total,Sécurité Alimentaire,HNO - HRP 2021,TRUE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,WSH,"Eau, Hygiène et Assainissement",Dans le besoin,inNeed,1937039,Total,Total,"Eau, Hygiène et Assainissement",HNO - HRP 2021,FALSE
1033,Niger Plan de Réponse Humanitaire 2021,NER,2021,WSH,"Eau, Hygiène et Assainissement",Ciblés,target,1121797,Total,Total,"Eau, Hygiène et Assainissement",HNO - HRP 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,0,Total,Population,totalPopulation,20542003,Total,Total,Final HRP Caseload,HRP 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,0,Total,Affectées,affected,,Total,Total,Final HRP Caseload,HRP 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,0,Total,Dans le besoin,inNeed,5917269,Total,Total,Final HRP Caseload,HRP 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,0,Total,Ciblées,target,4745063,Total,Total,Final HRP Caseload,HRP 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,0,Total,Atteintes Attendues,expectedReach,2450000,Total,Total,Final HRP Caseload,HRP 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,PRO,Protection,Dans le besoin,inNeed,3464366,Total,Total,Protection Final Caseload,Planification du cluster Protection 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,PRO,Protection,Ciblés,target,3054412,Total,Total,Protection Final Caseload,Planification du cluster Protection 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,HEA,Santé,Dans le besoin,inNeed,1785378,Total,Total,Santé Final Caseload,Planification du cluster santé 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,HEA,Santé,Ciblés,target,1785378,Total,Total,Santé Final Caseload,Planification du cluster santé 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,FSC,Sécurité alimentaire,Dans le besoin,inNeed,2233626,Total,Total,Sécurité Alimentaire Final Caseload,Cadre Harmonisé Nov 2020,TRUE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,FSC,Sécurité alimentaire,Ciblés,target,1786900,Total,Total,Sécurité Alimentaire Final Caseload,Cadre Harmonisé Nov 2020,TRUE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,WSH,Eau Hygiène et Assainissement,Dans le besoin,inNeed,2248083,Total,Total,WASH Final Caseload 2021,Planification du cluster Wash 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,WSH,Eau Hygiène et Assainissement,Ciblés,target,1798466,Total,Total,WASH Final Caseload 2021,Planification du cluster Wash 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,EDU,Education,Dans le besoin,inNeed,558427,Total,Total,Education Final Caseload,Planification du cluster Education 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,EDU,Education,Ciblés,target,485832,Total,Total,Education Final Caseload,Planification du cluster Education 2021,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,9,Réponse aux Réfugiés,Dans le besoin,inNeed,128500,Total,Total,Réponse Multisectorielles aux Réfugiés Final Caseload,Statistiques CNCR et UNHCR Mali,FALSE
1036,Mali Plan de Réponse Humanitaire 2021,MLI,2021,9,Réponse aux Réfugiés,Ciblés,target,128500,Total,Total,Réponse Multisectorielles aux Réfugiés Final Caseload,Statistiques CNCR et UNHCR Mali,FALSE
