iso2,iso3,title,date,type,phase,population,year
HN,HND,Acute Food Insecurity February 2019 (Copan),2019-04-16,P,1,708469,2019
HN,HND,Acute Food Insecurity February 2019 (Copan),2019-04-16,P,2,394039,2019
HN,HND,Acute Food Insecurity February 2019 (Copan),2019-04-16,P,3,205607,2019
HN,HND,Acute Food Insecurity February 2019 (Copan),2019-04-16,P,4,82044,2019
HN,HND,Acute Food Insecurity February 2019 (Copan),2019-04-16,P,5,0,2019
HN,HND,Acute Food Insecurity November 2019,2019-12-17,C,1,2362047,2019
HN,HND,Acute Food Insecurity November 2019,2019-12-17,C,2,1795448,2019
HN,HND,Acute Food Insecurity November 2019,2019-12-17,C,3,787093,2019
HN,HND,Acute Food Insecurity November 2019,2019-12-17,C,4,176826,2019
HN,HND,Acute Food Insecurity November 2019,2019-12-17,C,5,0,2019
HN,HND,Acute Food Insecurity November 2019,2020-04-16,P,1,2055458,2020
HN,HND,Acute Food Insecurity November 2019,2020-04-16,P,2,1844404,2020
HN,HND,Acute Food Insecurity November 2019,2020-04-16,P,3,963273,2020
HN,HND,Acute Food Insecurity November 2019,2020-04-16,P,4,258280,2020
HN,HND,Acute Food Insecurity November 2019,2020-04-16,P,5,0,2020
HN,HND,Acute Food Insecurity June 2020 Projection Update,2020-07-01,P,1,1597233,2020
HN,HND,Acute Food Insecurity June 2020 Projection Update,2020-07-01,P,2,1876022,2020
HN,HND,Acute Food Insecurity June 2020 Projection Update,2020-07-01,P,3,1298601,2020
HN,HND,Acute Food Insecurity June 2020 Projection Update,2020-07-01,P,4,349559,2020
HN,HND,Acute Food Insecurity June 2020 Projection Update,2020-07-01,P,5,0,2020
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-01-15,C,1,2929157,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-01-15,C,2,3465700,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-01-15,C,3,2295572,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-01-15,C,4,613954,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-01-15,C,5,0,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-05-01,P,1,2648866,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-05-01,P,2,3590261,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-05-01,P,3,2498482,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-05-01,P,4,566772,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-05-01,P,5,0,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-08-01,A,1,2506915,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-08-01,A,2,3503396,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-08-01,A,3,2678546,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-08-01,A,4,615520,2021
HN,HND,Acute Food Insecurity January 2021 (Rural + Urban),2021-08-01,A,5,0,2021
HN,HND,Acute Food Insecurity January 2022,2022-01-01,C,1,3550820,2022
HN,HND,Acute Food Insecurity January 2022,2022-01-01,C,2,3819323,2022
HN,HND,Acute Food Insecurity January 2022,2022-01-01,C,3,1986945,2022
HN,HND,Acute Food Insecurity January 2022,2022-01-01,C,4,240651,2022
HN,HND,Acute Food Insecurity January 2022,2022-01-01,C,5,0,2022
HN,HND,Acute Food Insecurity January 2022,2022-03-31,P,1,3425923,2022
HN,HND,Acute Food Insecurity January 2022,2022-03-31,P,2,3811170,2022
HN,HND,Acute Food Insecurity January 2022,2022-03-31,P,3,2079008,2022
HN,HND,Acute Food Insecurity January 2022,2022-03-31,P,4,281636,2022
HN,HND,Acute Food Insecurity January 2022,2022-03-31,P,5,0,2022
HN,HND,Acute Food Insecurity January 2022,2022-07-01,A,1,3233689,2022
HN,HND,Acute Food Insecurity January 2022,2022-07-01,A,2,3719809,2022
HN,HND,Acute Food Insecurity January 2022,2022-07-01,A,3,2291044,2022
HN,HND,Acute Food Insecurity January 2022,2022-07-01,A,4,353193,2022
HN,HND,Acute Food Insecurity January 2022,2022-07-01,A,5,0,2022
HT,HTI,Acute Food Insecurity February 2017,2017-03-17,C,1,1732546,2017
HT,HTI,Acute Food Insecurity February 2017,2017-03-17,C,2,3472137,2017
HT,HTI,Acute Food Insecurity February 2017,2017-03-17,C,3,1688446,2017
HT,HTI,Acute Food Insecurity February 2017,2017-03-17,C,4,661892,2017
HT,HTI,Acute Food Insecurity February 2017,2017-03-17,C,5,0,2017
HT,HTI,Acute Food Insecurity February 2017,2017-07-17,P,1,1250559,2017
HT,HTI,Acute Food Insecurity February 2017,2017-07-17,P,2,2360207,2017
HT,HTI,Acute Food Insecurity February 2017,2017-07-17,P,3,379463,2017
HT,HTI,Acute Food Insecurity February 2017,2017-07-17,P,4,0,2017
HT,HTI,Acute Food Insecurity February 2017,2017-07-17,P,5,0,2017
HT,HTI,Acute Food Insecurity October 2017,2017-12-02,C,1,2979156,2017
HT,HTI,Acute Food Insecurity October 2017,2017-12-02,C,2,3053269,2017
HT,HTI,Acute Food Insecurity October 2017,2017-12-02,C,3,1159491,2017
HT,HTI,Acute Food Insecurity October 2017,2017-12-02,C,4,115100,2017
HT,HTI,Acute Food Insecurity October 2017,2017-12-02,C,5,0,2017
HT,HTI,Acute Food Insecurity October 2018,2018-12-02,C,1,2302431,2018
HT,HTI,Acute Food Insecurity October 2018,2018-12-02,C,2,2416519,2018
HT,HTI,Acute Food Insecurity October 2018,2018-12-02,C,3,1872616,2018
HT,HTI,Acute Food Insecurity October 2018,2018-12-02,C,4,386365,2018
HT,HTI,Acute Food Insecurity October 2018,2018-12-02,C,5,0,2018
HT,HTI,Acute Food Insecurity October 2018,2019-04-16,P,1,1938388,2019
HT,HTI,Acute Food Insecurity October 2018,2019-04-16,P,2,2414258,2019
HT,HTI,Acute Food Insecurity October 2018,2019-04-16,P,3,2054161,2019
HT,HTI,Acute Food Insecurity October 2018,2019-04-16,P,4,571129,2019
HT,HTI,Acute Food Insecurity October 2018,2019-04-16,P,5,0,2019
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2019-12-02,C,1,3537033,2019
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2019-12-02,C,2,3239895,2019
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2019-12-02,C,3,2627491,2019
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2019-12-02,C,4,1045675,2019
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2019-12-02,C,5,0,2019
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2020-04-16,P,1,3546798,2020
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2020-04-16,P,2,2799123,2020
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2020-04-16,P,3,2898020,2020
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2020-04-16,P,4,1203301,2020
HT,HTI,Acute Food Insecurity October 2019 (Rural Zones + Urban),2020-04-16,P,5,0,2020
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2020-11-01,C,1,2525538,2020
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2020-11-01,C,2,3021634,2020
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2020-11-01,C,3,3083498,2020
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2020-11-01,C,4,905472,2020
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2020-11-01,C,5,0,2020
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2021-04-16,P,1,2371987,2021
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2021-04-16,P,2,2808421,2021
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2021-04-16,P,3,3198822,2021
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2021-04-16,P,4,1156915,2021
HT,HTI,Acute Food Insecurity August 2020 (Rural + Urban),2021-04-16,P,5,0,2021
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2021-11-16,C,1,2817962,2021
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2021-11-16,C,2,2747689,2021
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2021-11-16,C,3,2995664,2021
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2021-11-16,C,4,1337765,2021
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2021-11-16,C,5,0,2021
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2022-04-16,P,1,2784800,2022
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2022-04-16,P,2,2557940,2022
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2022-04-16,P,3,3220667,2022
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2022-04-16,P,4,1343354,2022
HT,HTI,Acute Food Insecurity Sept 2021 (Rural + Urban),2022-04-16,P,5,0,2022
HT,HTI,Acute Food Insecurity Feb 2022 (Projection Update),2022-04-16,P,1,2758415,2022
HT,HTI,Acute Food Insecurity Feb 2022 (Projection Update),2022-04-16,P,2,2652490,2022
HT,HTI,Acute Food Insecurity Feb 2022 (Projection Update),2022-04-16,P,3,3178228,2022
HT,HTI,Acute Food Insecurity Feb 2022 (Projection Update),2022-04-16,P,4,1317629,2022
HT,HTI,Acute Food Insecurity Feb 2022 (Projection Update),2022-04-16,P,5,0,2022
HT,HTI,Acute Food Insecurity September 2022,2022-11-16,C,1,2397491,2022
HT,HTI,Acute Food Insecurity September 2022,2022-11-16,C,2,2784875,2022
HT,HTI,Acute Food Insecurity September 2022,2022-11-16,C,3,2891238,2022
HT,HTI,Acute Food Insecurity September 2022,2022-11-16,C,4,1813949,2022
HT,HTI,Acute Food Insecurity September 2022,2022-11-16,C,5,19206,2022
HT,HTI,Acute Food Insecurity September 2022,2023-04-16,P,1,2378324,2023
HT,HTI,Acute Food Insecurity September 2022,2023-04-16,P,2,2816901,2023
HT,HTI,Acute Food Insecurity September 2022,2023-04-16,P,3,3038489,2023
HT,HTI,Acute Food Insecurity September 2022,2023-04-16,P,4,1653841,2023
HT,HTI,Acute Food Insecurity September 2022,2023-04-16,P,5,19206,2023
KE,KEN,Acute Food Insecurity July 2019,2019-07-01,C,1,4757638,2019
KE,KEN,Acute Food Insecurity July 2019,2019-07-01,C,2,6556370,2019
KE,KEN,Acute Food Insecurity July 2019,2019-07-01,C,3,2269510,2019
KE,KEN,Acute Food Insecurity July 2019,2019-07-01,C,4,297927,2019
KE,KEN,Acute Food Insecurity July 2019,2019-07-01,C,5,0,2019
KE,KEN,Acute Food Insecurity July 2019,2019-08-31,P,1,4768702,2019
KE,KEN,Acute Food Insecurity July 2019,2019-08-31,P,2,6016128,2019
KE,KEN,Acute Food Insecurity July 2019,2019-08-31,P,3,2739334,2019
KE,KEN,Acute Food Insecurity July 2019,2019-08-31,P,4,357284,2019
KE,KEN,Acute Food Insecurity July 2019,2019-08-31,P,5,0,2019
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-02-15,C,1,10087599,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-02-15,C,2,3745190,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-02-15,C,3,1022670,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-02-15,C,4,296720,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-02-15,C,5,0,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-05-17,P,1,10698271,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-05-17,P,2,3469367,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-05-17,P,3,871866,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-05-17,P,4,112679,2020
KE,KEN,Acute Food Insecurity February 2020 (SRA),2020-05-17,P,5,0,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-08-17,C,1,10079286,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-08-17,C,2,6020648,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-08-17,C,3,1499130,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-08-17,C,4,310767,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-08-17,C,5,0,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-10-31,P,1,9694708,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-10-31,P,2,6332383,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-10-31,P,3,1483730,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-10-31,P,4,399531,2020
KE,KEN,Acute Food Insecurity August 2020 (LRA),2020-10-31,P,5,0,2020
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-02-01,C,1,8755332,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-02-01,C,2,5233729,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-02-01,C,3,1186654,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-02-01,C,4,238555,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-02-01,C,5,0,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-03-31,P,1,7848017,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-03-31,P,2,5557859,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-03-31,P,3,1769838,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-03-31,P,4,238555,2021
KE,KEN,Acute Food Insecurity February 2021 (SRA),2021-03-31,P,5,0,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-08-16,C,1,7686752,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-08-16,C,2,5317593,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-08-16,C,3,1793208,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-08-16,C,4,354633,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-08-16,C,5,0,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-12-01,P,1,7544472,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-12-01,P,2,5241475,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-12-01,P,3,1998688,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-12-01,P,4,367549,2021
KE,KEN,Acute Food Insecurity July 2021 (LRA),2021-12-01,P,5,0,2021
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-02-01,C,1,7181662,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-02-01,C,2,4898883,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-02-01,C,3,2546279,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-02-01,C,4,525361,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-02-01,C,5,0,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-04-16,P,1,6423276,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-04-16,P,2,5242797,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-04-16,P,3,2728314,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-04-16,P,4,757795,2022
KE,KEN,Acute Food Insecurity February 2022 (SRA),2022-04-16,P,5,0,2022
KE,KEN,Acute Food Insecurity April 2022 (Proj Update),2022-04-16,P,1,5961985,2022
KE,KEN,Acute Food Insecurity April 2022 (Proj Update),2022-04-16,P,2,5087940,2022
KE,KEN,Acute Food Insecurity April 2022 (Proj Update),2022-04-16,P,3,3002098,2022
KE,KEN,Acute Food Insecurity April 2022 (Proj Update),2022-04-16,P,4,1100155,2022
KE,KEN,Acute Food Insecurity April 2022 (Proj Update),2022-04-16,P,5,0,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-08-01,C,1,6271992,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-08-01,C,2,5049274,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-08-01,C,3,2728090,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-08-01,C,4,785216,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-08-01,C,5,0,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-10-31,P,1,5370418,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-10-31,P,2,5109608,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-10-31,P,3,3142734,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-10-31,P,4,1211811,2022
KE,KEN,Acute Food Insecurity July 2022 (LRA),2022-10-31,P,5,0,2022
LAC,LAC,Acute Food Insecurity February 2018,2018-03-17,C,1,191320,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-03-17,C,2,141900,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-03-17,C,3,23780,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-03-17,C,4,0,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-03-17,C,5,0,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-07-01,P,1,184660,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-07-01,P,2,119680,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-07-01,P,3,52660,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-07-01,P,4,0,2018
LAC,LAC,Acute Food Insecurity February 2018,2018-07-01,P,5,0,2018
LAC,LAC,Acute Food Insecurity November 2018,2018-12-01,C,1,205530,2018
LAC,LAC,Acute Food Insecurity November 2018,2018-12-01,C,2,104180,2018
LAC,LAC,Acute Food Insecurity November 2018,2018-12-01,C,3,85240,2018
LAC,LAC,Acute Food Insecurity November 2018,2018-12-01,C,4,8000,2018
LAC,LAC,Acute Food Insecurity November 2018,2018-12-01,C,5,0,2018
LAC,LAC,Acute Food Insecurity November 2018,2019-03-03,P,1,199600,2019
LAC,LAC,Acute Food Insecurity November 2018,2019-03-03,P,2,127870,2019
LAC,LAC,Acute Food Insecurity November 2018,2019-03-03,P,3,70330,2019
LAC,LAC,Acute Food Insecurity November 2018,2019-03-03,P,4,5200,2019
LAC,LAC,Acute Food Insecurity November 2018,2019-03-03,P,5,0,2019
LAC,LAC,Acute Food Insecurity October 2019,2019-11-16,C,1,224437,2019
LAC,LAC,Acute Food Insecurity October 2019,2019-11-16,C,2,169516,2019
LAC,LAC,Acute Food Insecurity October 2019,2019-11-16,C,3,75859,2019
LAC,LAC,Acute Food Insecurity October 2019,2019-11-16,C,4,4624,2019
LAC,LAC,Acute Food Insecurity October 2019,2019-11-16,C,5,0,2019
LAC,LAC,Acute Food Insecurity October 2019,2020-03-17,P,1,199630,2020
LAC,LAC,Acute Food Insecurity October 2019,2020-03-17,P,2,154906,2020
LAC,LAC,Acute Food Insecurity October 2019,2020-03-17,P,3,112371,2020
LAC,LAC,Acute Food Insecurity October 2019,2020-03-17,P,4,7528,2020
LAC,LAC,Acute Food Insecurity October 2019,2020-03-17,P,5,0,2020
LAC,LAC,Acute Food Insecurity May 2020 (Projection Update),2020-07-01,P,1,168785,2020
LAC,LAC,Acute Food Insecurity May 2020 (Projection Update),2020-07-01,P,2,166604,2020
LAC,LAC,Acute Food Insecurity May 2020 (Projection Update),2020-07-01,P,3,119565,2020
LAC,LAC,Acute Food Insecurity May 2020 (Projection Update),2020-07-01,P,4,19483,2020
LAC,LAC,Acute Food Insecurity May 2020 (Projection Update),2020-07-01,P,5,0,2020
LAC,LAC,Acute Food Insecurity October 2020,2020-12-02,C,1,199523,2020
LAC,LAC,Acute Food Insecurity October 2020,2020-12-02,C,2,183381,2020
LAC,LAC,Acute Food Insecurity October 2020,2020-12-02,C,3,92674,2020
LAC,LAC,Acute Food Insecurity October 2020,2020-12-02,C,4,9949,2020
LAC,LAC,Acute Food Insecurity October 2020,2020-12-02,C,5,0,2020
LAC,LAC,Acute Food Insecurity October 2020,2021-03-31,P,1,163790,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-03-31,P,2,201628,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-03-31,P,3,107389,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-03-31,P,4,12720,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-03-31,P,5,0,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-07-01,A,1,147529,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-07-01,A,2,181257,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-07-01,A,3,139375,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-07-01,A,4,17363,2021
LAC,LAC,Acute Food Insecurity October 2020,2021-07-01,A,5,0,2021
LAC,LAC,Acute Food Insecurity Jun 2021 (Projection update),2021-07-01,A,1,158968,2021
LAC,LAC,Acute Food Insecurity Jun 2021 (Projection update),2021-07-01,A,2,166417,2021
LAC,LAC,Acute Food Insecurity Jun 2021 (Projection update),2021-07-01,A,3,142776,2021
LAC,LAC,Acute Food Insecurity Jun 2021 (Projection update),2021-07-01,A,4,17363,2021
LAC,LAC,Acute Food Insecurity Jun 2021 (Projection update),2021-07-01,A,5,0,2021
LAC,LAC,Acute Food Insecurity November 2021,2021-12-17,C,1,244509,2021
LAC,LAC,Acute Food Insecurity November 2021,2021-12-17,C,2,194628,2021
LAC,LAC,Acute Food Insecurity November 2021,2021-12-17,C,3,72593,2021
LAC,LAC,Acute Food Insecurity November 2021,2021-12-17,C,4,3665,2021
LAC,LAC,Acute Food Insecurity November 2021,2021-12-17,C,5,0,2021
LAC,LAC,Acute Food Insecurity November 2021,2022-03-31,P,1,220916,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-03-31,P,2,189829,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-03-31,P,3,97211,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-03-31,P,4,7440,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-03-31,P,5,0,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-07-01,A,1,191610,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-07-01,A,2,177104,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-07-01,A,3,134431,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-07-01,A,4,12249,2022
LAC,LAC,Acute Food Insecurity November 2021,2022-07-01,A,5,0,2022
LAC,LAC,Acute Food Insecurity June 2022 Proj.Update,2022-07-01,A,1,181738,2022
LAC,LAC,Acute Food Insecurity June 2022 Proj.Update,2022-07-01,A,2,185369,2022
LAC,LAC,Acute Food Insecurity June 2022 Proj.Update,2022-07-01,A,3,126420,2022
LAC,LAC,Acute Food Insecurity June 2022 Proj.Update,2022-07-01,A,4,21869,2022
LAC,LAC,Acute Food Insecurity June 2022 Proj.Update,2022-07-01,A,5,0,2022
LR,LBR,Cadre Harmonisé Analysis March 2021,2021-07-01,P,1,2264674,2021
LR,LBR,Cadre Harmonisé Analysis March 2021,2021-07-01,P,2,1510122,2021
LR,LBR,Cadre Harmonisé Analysis March 2021,2021-07-01,P,3,776050,2021
LR,LBR,Cadre Harmonisé Analysis March 2021,2021-07-01,P,4,163331,2021
LR,LBR,Cadre Harmonisé Analysis March 2021,2021-07-01,P,5,0,2021
LR,LBR,Cadre Harmonisé Analysis October 2020,2021-07-01,P,1,2482143,2021
LR,LBR,Cadre Harmonisé Analysis October 2020,2021-07-01,P,2,1532118,2021
LR,LBR,Cadre Harmonisé Analysis October 2020,2021-07-01,P,3,510820,2021
LR,LBR,Cadre Harmonisé Analysis October 2020,2021-07-01,P,4,43217,2021
LR,LBR,Cadre Harmonisé Analysis October 2020,2021-07-01,P,5,0,2021
LS,LSO,Acute Food Insecurity July 2017,2017-08-01,C,1,951545,2017
LS,LSO,Acute Food Insecurity July 2017,2017-08-01,C,2,267204,2017
LS,LSO,Acute Food Insecurity July 2017,2017-08-01,C,3,118707,2017
LS,LSO,Acute Food Insecurity July 2017,2017-08-01,C,4,51749,2017
LS,LSO,Acute Food Insecurity July 2017,2017-08-01,C,5,0,2017
LS,LSO,Acute Food Insecurity July 2017,2017-12-16,P,1,873335,2017
LS,LSO,Acute Food Insecurity July 2017,2017-12-16,P,2,316163,2017
LS,LSO,Acute Food Insecurity July 2017,2017-12-16,P,3,144270,2017
LS,LSO,Acute Food Insecurity July 2017,2017-12-16,P,4,80149,2017
LS,LSO,Acute Food Insecurity July 2017,2017-12-16,P,5,0,2017
LS,LSO,Acute Food Insecurity June 2018,2018-07-17,C,1,943180,2018
LS,LSO,Acute Food Insecurity June 2018,2018-07-17,C,2,348963,2018
LS,LSO,Acute Food Insecurity June 2018,2018-07-17,C,3,154920,2018
LS,LSO,Acute Food Insecurity June 2018,2018-07-17,C,4,7192,2018
LS,LSO,Acute Food Insecurity June 2018,2018-07-17,C,5,0,2018
LS,LSO,Acute Food Insecurity June 2018,2018-12-02,P,1,702789,2018
LS,LSO,Acute Food Insecurity June 2018,2018-12-02,P,2,493990,2018
LS,LSO,Acute Food Insecurity June 2018,2018-12-02,P,3,216065,2018
LS,LSO,Acute Food Insecurity June 2018,2018-12-02,P,4,41415,2018
LS,LSO,Acute Food Insecurity June 2018,2018-12-02,P,5,0,2018
LS,LSO,Acute Food Insecurity Nov 2018 (Projection Update),2019-01-01,P,1,702789,2019
LS,LSO,Acute Food Insecurity Nov 2018 (Projection Update),2019-01-01,P,2,477802,2019
LS,LSO,Acute Food Insecurity Nov 2018 (Projection Update),2019-01-01,P,3,230682,2019
LS,LSO,Acute Food Insecurity Nov 2018 (Projection Update),2019-01-01,P,4,42984,2019
LS,LSO,Acute Food Insecurity Nov 2018 (Projection Update),2019-01-01,P,5,0,2019
LS,LSO,Acute Food Insecurity June 2019,2019-07-02,C,1,637220,2019
LS,LSO,Acute Food Insecurity June 2019,2019-07-02,C,2,469631,2019
LS,LSO,Acute Food Insecurity June 2019,2019-07-02,C,3,279924,2019
LS,LSO,Acute Food Insecurity June 2019,2019-07-02,C,4,68481,2019
LS,LSO,Acute Food Insecurity June 2019,2019-07-02,C,5,0,2019
LS,LSO,Acute Food Insecurity June 2019,2019-12-16,P,1,467695,2019
LS,LSO,Acute Food Insecurity June 2019,2019-12-16,P,2,553831,2019
LS,LSO,Acute Food Insecurity June 2019,2019-12-16,P,3,362504,2019
LS,LSO,Acute Food Insecurity June 2019,2019-12-16,P,4,71224,2019
LS,LSO,Acute Food Insecurity June 2019,2019-12-16,P,5,0,2019
LS,LSO,Acute Food Insecurity July 2020,2020-08-01,C,1,533517,2020
LS,LSO,Acute Food Insecurity July 2020,2020-08-01,C,2,557436,2020
LS,LSO,Acute Food Insecurity July 2020,2020-08-01,C,3,347006,2020
LS,LSO,Acute Food Insecurity July 2020,2020-08-01,C,4,27189,2020
LS,LSO,Acute Food Insecurity July 2020,2020-08-01,C,5,0,2020
LS,LSO,Acute Food Insecurity July 2020,2020-12-16,P,1,404447,2020
LS,LSO,Acute Food Insecurity July 2020,2020-12-16,P,2,478529,2020
LS,LSO,Acute Food Insecurity July 2020,2020-12-16,P,3,481725,2020
LS,LSO,Acute Food Insecurity July 2020,2020-12-16,P,4,100444,2020
LS,LSO,Acute Food Insecurity July 2020,2020-12-16,P,5,0,2020
LS,LSO,Acute Food Insecurity June 2021,2021-08-01,C,1,719106,2021
LS,LSO,Acute Food Insecurity June 2021,2021-08-01,C,2,577313,2021
LS,LSO,Acute Food Insecurity June 2021,2021-08-01,C,3,178694,2021
